,,m(max camber)=,0.09,,,,,,,
,,p(max position)=,0.4,,,,,,,
,,t(thickness)=,0.12,,,,,,,
,,AOA(⍺)=,-10,,,,,,,
,,Conversion(Radians)=,-0.174532925199433,,,,,,,
X,Yc,Chord X,Chord Y,Slope angle(θ),angle(θ),Yt,xu,yu,xl,yl
0,0,0,0,0.45,0.422853926132941,0,0,0,0,0
0.0025,0.001121484375,1,0,0.4471875,0.420512588822515,0.00871668416293359,-0.00105839836608194,0.00907876933059903,0.00605839836608194,-0.00683580058059903
0.005,0.0022359375,,,0.444375,0.418166338393954,0.0122131474844947,0.0000404182348086825,0.0133967403471253,0.00995958176519132,-0.00892486534712534
0.0075,0.003343359375,,,0.4415625,0.415815185279239,0.0148485818137621,0.00150212643866142,0.0169266540645141,0.0134978735613386,-0.0102399353145141
0.01,0.00444375,,,0.43875,0.413459140170801,0.02,0.00315485487507699,0.0200452203701949,0.016845145124923,-0.0111577203701949
0.0125,0.005537109375,,,0.4359375,0.411098214022852,0.0189390266528367,0.00493165657758868,0.0228981838923593,0.0200683434224113,-0.0118239651423593
0.015,0.0066234375,,,0.433125,0.408732418052691,0.0206367117634073,0.00679801150418467,0.0255602074759084,0.0232019884958153,-0.0123133324759084
0.0175,0.007702734375,,,0.4303125,0.406361763741989,0.0221790089180859,0.00873330325652294,0.02807559536202,0.0262666967434771,-0.01267012661202
0.02,0.008775,,,0.4275,0.403986262838048,0.02,0.0107240268904997,0.0304731827122813,0.0292759731095003,-0.0129231827122813
0.0225,0.009840234375,,,0.4246875,0.401605927355047,0.0249151289048086,0.0127607509421196,0.0327729768218118,0.0322392490578804,-0.0130925080718118
0.025,0.0108984375,,,0.421875,0.399220769575253,0.0261471986425573,0.0148365706727315,0.0349895292387106,0.0351634293272685,-0.0131926542387106
0.0275,0.011949609375,,,0.4190625,0.396830802050217,0.0273061512090666,0.0169462444558895,0.0371338135071056,0.0380537555441105,-0.0132345947571056
0.03,0.01299375,,,0.41625,0.394436037601946,0.03,0.0190856769232694,0.0392143459801335,0.0409143230767306,-0.0132268459801335
0.0325,0.014030859375,,,0.4134375,0.392036489324043,0.0294406064581788,0.0212515923716478,0.0412378921873408,0.0437484076283522,-0.0131761734373408
0.035,0.0150609375,,,0.410625,0.389632170582827,0.030429738573433,0.0234413191651974,0.0432099319226547,0.0465586808348026,-0.0130880569226547
0.0375,0.016083984375,,,0.4078125,0.38722309501843,0.0313738751622281,0.0256526421888019,0.0451349767089723,0.0493473578111981,-0.0129670079589723
0.04,0.0171,,,0.405,0.384809276545861,0.03,0.0278836987749979,0.0470167931481534,0.0521163012250021,-0.0128167931481534
0.0425,0.018108984375,,,0.4021875,0.382390729356049,0.0331433512990601,0.0301329033826079,0.0488585641540636,0.0548670966173921,-0.0126405954040636
0.045,0.0191109375,,,0.399375,0.379967467916853,0.033975300974609,0.0323988918619619,0.0506630079551815,0.0576011081380381,-0.0124411329551815
0.0475,0.020105859375,,,0.3965625,0.377539506974051,0.0347757057471129,0.034680479409215,0.0524324676417548,0.060319520590785,-0.0122207488917548
0.05,0.02109375,,,0.39375,0.375106861552295,0.04,0.0369766283044736,0.0541689797029241,0.0630233716955264,-0.0119814797029241
0.0525,0.022074609375,,,0.3909375,0.372669546956039,0.0362907640219678,0.0392864227818568,0.0558743272791234,0.0657135772181432,-0.0117251085291234
0.055,0.0230484375,,,0.388125,0.370227578770439,0.0370092021471848,0.0416090491903064,0.0575500820982442,0.0683909508096936,-0.0114532070982442
0.0575,0.024015234375,,,0.3853125,0.36778097286222,0.03770374801983,0.0439437801412855,0.0591976379012662,0.0710562198587145,-0.0111671691512662
0.06,0.024975,,,0.3825,0.365329745380516,0.04,0.046289961703505,0.0608182373764574,0.073710038296495,-0.0108682373764574
0.0625,0.025927734375,,,0.3796875,0.362873912757674,0.0390266537475586,0.048647002956291,0.0624129940785956,0.076352997043709,-0.0105575253285956
0.065,0.0268734375,,,0.376875,0.360413491710034,0.0396574192370084,0.0510143673900321,0.0639829104286047,0.0789856326099679,-0.0102360354286047
0.0675,0.027812109375,,,0.3740625,0.357948499238669,0.0402691402266691,0.053391565768506,0.0655288926170893,0.081608434231494,-0.00990467386708929
0.07,0.02874375,,,0.37125,0.355478952630098,0.04,0.0557781501595134,0.0670517630383479,0.0842218498404866,-0.00956426303834786
0.0725,0.029668359375,,,0.3684375,0.353004869456962,0.0414391261885181,0.0581737089075847,0.0685522707369413,0.0868262910924153,-0.00921555198694132
0.075,0.0305859375,,,0.365625,0.350526267578669,0.0419990347204226,0.0605778623726337,0.0700311002415146,0.0894221376273663,-0.00885922524151457
0.0775,0.031496484375,,,0.3628125,0.348043165142006,0.0425432040345356,0.0629902592961364,0.0714888790798782,0.0920097407038636,-0.0084959103298782
0.08,0.0324,,,0.36,0.345555580581712,0.04,0.0654105736850971,0.0729261842080637,0.0945894263149029,-0.00812618420806371
0.0825,0.033296484375,,,0.3571875,0.343063532621019,0.0435869351331478,0.0678385021260867,0.0743435475390617,0.0971614978739133,-0.00775057878906169
0.085,0.0341859375,,,0.354375,0.340567040272158,0.0440876809518246,0.0702737614587121,0.0757414607205656,0.0997262385412879,-0.00736958572056556
0.0875,0.035068359375,,,0.3515625,0.338066122836825,0.0445750655553144,0.0727160867512182,0.0771203792826462,0.102283913248782,-0.00698366053264616
0.09,0.03594375,,,0.34875,0.335560799906618,0.05,0.0751652295314408,0.0784807262539332,0.104834770468559,-0.00659322625393325
0.0925,0.036812109375,,,0.3459375,0.333051091363425,0.0455116869781123,0.0776209562346722,0.0798228953271671,0.107379043765328,-0.00619867657716711
0.095,0.0376734375,,,0.343125,0.330537017379787,0.0459618122088822,0.0800830468366738,0.0811472536408414,0.109916953163326,-0.00580037864084144
0.0975,0.038527734375,,,0.3403125,0.328018598419217,0.0464003588846681,0.0825512936454391,0.0824541442322955,0.112448706354561,-0.00539867548229553
0.1,0.039375,,,0.3375,0.325495855236478,0.0468277042382395,0.0850255002296555,0.0837438882084281,0.114974499770344,-0.00499388820842807
0.11,0.04269375,,,0.32625,0.315362065585331,0.05,0.0949783391997613,0.0887371547516896,0.125021660800239,-0.00334965475168964
0.12,0.0459,,,0.315,0.30516082461586,0.05,0.105013179251584,0.0934772087251306,0.134986820748416,-0.00167720872513064
0.13,0.04899375,,,0.30375,0.294893600742449,0.05,0.115121239521601,0.0979773235914359,0.144878760478399,0.000010176408564102
0.14,0.051975,,,0.2925,0.284561937063961,0.05,0.125295065883123,0.102248279032057,0.154704934116877,0.00170172096794258
0.15,0.05484375,,,0.28125,0.274167451119659,0.05,0.13552821512398,0.106298985114739,0.16447178487602,0.00338851488526095
0.16,0.0576,,,0.27,0.263711834462266,0.05,0.145815031364813,0.110136920871061,0.174184968635187,0.00506307912893866
0.17,0.06024375,,,0.25875,0.253196852042809,0.06,0.156150483742368,0.113768450512588,0.183849516257632,0.00671904948741182
0.18,0.062775,,,0.2475,0.242624341402581,0.06,0.166530046005656,0.117199056542803,0.193469953994344,0.00835094345719707
0.19,0.06519375,,,0.23625,0.231996211668356,0.06,0.176949605528727,0.120433514957769,0.203050394471273,0.00995398504223092
0.2,0.0675,,,0.225,0.221314442347791,0.0573754299023625,0.187405393436067,0.123476029173037,0.212594606563933,0.0115239708269634
0.21,0.06969375,,,0.21375,0.210581081922892,0.06,0.197893930182032,0.126330333943709,0.222106069817968,0.0130571660562908
0.22,0.071775,,,0.2025,0.199798246240315,0.06,0.208411982641542,0.128999777078806,0.231588017358458,0.0145502229211936
0.23,0.07374375,,,0.19125,0.18896811669832,0.06,0.21895652990969,0.131487384459137,0.24104347009031,0.0160001155408633
0.24,0.0756,,,0.18,0.178092938231198,0.06,0.229524735782611,0.133795912318826,0.250475264217389,0.0174040876811738
0.25,0.07734375,,,0.16875,0.167175017093078,0.06,0.240113926428501,0.135927889682954,0.259886073571499,0.0187596103170457
0.26,0.078975,,,0.1575,0.156216718444122,0.06,0.250721572136003,0.137885653104742,0.269278427863997,0.0200643468952579
0.27,0.08049375,,,0.14625,0.145220463743219,0.06,0.261345272298149,0.139671375311801,0.278654727701851,0.0213161246881986
0.28,0.0819,,,0.135,0.134188727952421,0.06,0.271982742987058,0.141287088984755,0.288017257012942,0.0225129110152447
0.29,0.08319375,,,0.12375,0.123124036559485,0.06,0.282631806619704,0.142734706608451,0.297368193380296,0.023652793391549
0.3,0.084375,,,0.1125,0.112028962425988,0.0600172663939703,0.293290383323332,0.144016037125934,0.306709616676668,0.0247339628740665
0.31,0.08544375,,,0.10125,0.100906122469576,0.06,0.303956483690767,0.145132799967728,0.316043516309233,0.0257547000322716
0.32,0.0864,,,0.09,0.0897581741899505,0.06,0.314628202678146,0.146086636909489,0.325371797321854,0.0267133630905107
0.33,0.08724375,,,0.07875,0.0785878120492291,0.06,0.325303714445582,0.146879122119594,0.334696285554418,0.0276083778804059
0.34,0.087975,,,0.0675,0.0673977637182396,0.06,0.335981267978583,0.147511770687654,0.344018732021417,0.0284382293123459
0.35,0.08859375,,,0.05625,0.0561907862012371,0.06,0.346659183357318,0.147986045869908,0.353340816642682,0.0292014541300917
0.36,0.0891,,,0.045,0.0449696618523276,0.06,0.357335848564004,0.148303365244353,0.362664151435996,0.0298966347556468
0.37,0.08949375,,,0.03375,0.0337371942976336,0.06,0.368009716737215,0.148465105934377,0.371990283262785,0.0305223940656234
0.38,0.089775,,,0.0225,0.0224962042778839,0.06,0.378679303796767,0.148472609032571,0.381320696203233,0.0310773909674285
0.39,0.08994375,,,0.01125,0.0112495254266624,0.06,0.389343186374984,0.14832718333472,0.390656813625016,0.0315603166652803
0.4,0.09,,,0,0,0.058030108476479,0.4,0.148030108476479,0.4,0.031969891523521
0.42,0.0899,,,-0.01,-0.00999966668666524,0.06,0.420572226179181,0.147122617918066,0.419427773820819,0.0326773820819336
0.44,0.0896,,,-0.02,-0.0199973339731505,0.06,0.441125913805488,0.145895690274416,0.438874086194512,0.033304309725584
0.46,0.0891,,,-0.03,-0.0299910048568779,0.06,0.461657717029967,0.144357234332223,0.458342282970033,0.0338427656677773
0.48,0.0884,,,-0.04,-0.03997868712329,0.05,0.482164580482132,0.14251451205329,0.477835419517868,0.0342854879467104
0.5,0.0875,,,-0.05,-0.0499583957219428,0.0529402520005716,0.502643710025318,0.140374200506353,0.497356289974682,0.0346257994936466
0.52,0.0864,,,-0.06,-0.0599281551212079,0.05,0.523092546537454,0.137942442290903,0.516907453462546,0.0348575577090966
0.54,0.0851,,,-0.07,-0.0698860016346425,0.05,0.543508742086267,0.13522488694667,0.536491257913733,0.0349751130533303
0.56,0.0836,,,-0.08,-0.0798299857122373,0.05,0.56389013801972,0.132226725246499,0.55610986198028,0.0349732747535012
0.58,0.0819,,,-0.09,-0.0897581741899505,0.05,0.584234744604947,0.128952717832748,0.575765255395053,0.0348472821672524
0.6,0.08,,,-0.1,-0.099668652491162,0.0456336906586779,0.604540721933192,0.125407219331923,0.595459278066808,0.0345927806680773
0.62,0.0779,,,-0.11,-0.109559526773944,0.04,0.624806361872123,0.121594198837482,0.615193638127877,0.0342058011625178
0.64,0.0756,,,-0.12,-0.119428926018338,0.04,0.645030070895741,0.117517257464506,0.634969929104259,0.0336827425354944
0.66,0.0731,,,-0.13,-0.129275004048143,0.04,0.66521035365979,0.113179643536843,0.65478964634021,0.0330203564631567
0.68,0.0704,,,-0.14,-0.139095941482071,0.04,0.685345797219888,0.108584265856346,0.674654202780112,0.0322157341436542
0.7,0.0675,,,-0.15,-0.148889947609497,0.0366390671267802,0.705435055812528,0.103733705416855,0.694564944187472,0.0312662945831453
0.72,0.0644,,,-0.16,-0.158655262186401,0.03,0.725476836137122,0.0986302258570154,0.714523163862878,0.0301697741429846
0.74,0.0611,,,-0.17,-0.16839015714753,0.03,0.745469883091529,0.0932757828913459,0.734530116908471,0.0289242171086541
0.76,0.0576,,,-0.18,-0.178092938231198,0.03,0.765412965924735,0.0876720329151939,0.754587034075265,0.0275279670848061
0.78,0.0539,,,-0.19,-0.187761946513593,0.03,0.785304864779326,0.0818203409438211,0.774695135220674,0.0259796590561789
0.8,0.05,,,-0.2,-0.197395559849881,0.026231179804725,0.805144357603417,0.0757217880170873,0.794855642396583,0.0242782119829127
0.82,0.0459,,,-0.21,-0.206992194219821,0.02,0.824930207417309,0.0693771781776618,0.815069792582691,0.0224228218223382
0.84,0.0416,,,-0.22,-0.216550304976089,0.02,0.844661149924489,0.0627870451113131,0.835338850075511,0.0204129548886869
0.86,0.0371,,,-0.23,-0.226068387993884,0.02,0.864335881460015,0.0559516585218043,0.855664118539985,0.0182483414781957
0.88,0.0324,,,-0.24,-0.235544980720863,0.02,0.883953047271905,0.048871030299603,0.876046952728095,0.015928969700397
0.9,0.0275,,,-0.25,-0.244978663126864,0.0144771727147185,0.903511230133123,0.0415449205324928,0.896488769866877,0.0134550794675072
0.92,0.0224,,,-0.26,-0.254368058553266,0.01,0.923008939283187,0.0339728433968736,0.916991060716813,0.0108271566031264
0.94,0.0171,,,-0.27,-0.263711834462266,0.01,0.942444599699392,0.0261540729607122,0.937555400300608,0.00804592703928776
0.96,0.0116,,,-0.28,-0.273008703086711,0.01,0.96181654169831,0.0180876489225352,0.95818345830169,0.00511235107746477
0.98,0.00590000000000002,,,-0.29,-0.282257421981491,0.00,0.981122990868539,0.00977238230530826,0.978877009131461,0.00202761769469178
1,0,,,-0.3,-0.291456794477867,0.00126,1.00036205833581,0.00120686111937865,0.999637941664186,-0.00120686111937865